src,dest,path,EdgeType
CD86-TRAN,CD86-PROT,internal link,Gene-TRAN-Gene-PROT
CD8A-TRAN,CD8A-PROT,internal link,Gene-TRAN-Gene-PROT
CD8B-TRAN,CD8B-PROT,internal link,Gene-TRAN-Gene-PROT
CD8B2-TRAN,CD8B2-PROT,internal link,Gene-TRAN-Gene-PROT
CDC25B-TRAN,CDC25B-PROT,internal link,Gene-TRAN-Gene-PROT
CDC37-TRAN,CDC37-PROT,internal link,Gene-TRAN-Gene-PROT
CDC42-TRAN,CDC42-PROT,internal link,Gene-TRAN-Gene-PROT
CDH1-TRAN,CDH1-PROT,internal link,Gene-TRAN-Gene-PROT
CDK1-TRAN,CDK1-PROT,internal link,Gene-TRAN-Gene-PROT
CDK2-TRAN,CDK2-PROT,internal link,Gene-TRAN-Gene-PROT
CDK4-TRAN,CDK4-PROT,internal link,Gene-TRAN-Gene-PROT
CDK6-TRAN,CDK6-PROT,internal link,Gene-TRAN-Gene-PROT
CDKN1A-TRAN,CDKN1A-PROT,internal link,Gene-TRAN-Gene-PROT
CDKN1B-TRAN,CDKN1B-PROT,internal link,Gene-TRAN-Gene-PROT
CDKN2A-TRAN,CDKN2A-PROT,internal link,Gene-TRAN-Gene-PROT
CDKN2B-TRAN,CDKN2B-PROT,internal link,Gene-TRAN-Gene-PROT
CDKN2D-TRAN,CDKN2D-PROT,internal link,Gene-TRAN-Gene-PROT
CDON-TRAN,CDON-PROT,internal link,Gene-TRAN-Gene-PROT
CEBPB-TRAN,CEBPB-PROT,internal link,Gene-TRAN-Gene-PROT
CER1-TRAN,CER1-PROT,internal link,Gene-TRAN-Gene-PROT
CFLAR-TRAN,CFLAR-PROT,internal link,Gene-TRAN-Gene-PROT
CFTR-TRAN,CFTR-PROT,internal link,Gene-TRAN-Gene-PROT
CGA-TRAN,CGA-PROT,internal link,Gene-TRAN-Gene-PROT
CHAD-TRAN,CHAD-PROT,internal link,Gene-TRAN-Gene-PROT
CHD8-TRAN,CHD8-PROT,internal link,Gene-TRAN-Gene-PROT
CHEK1-TRAN,CHEK1-PROT,internal link,Gene-TRAN-Gene-PROT
CHEK2-TRAN,CHEK2-PROT,internal link,Gene-TRAN-Gene-PROT
CHRD-TRAN,CHRD-PROT,internal link,Gene-TRAN-Gene-PROT
CHRM1-TRAN,CHRM1-PROT,internal link,Gene-TRAN-Gene-PROT
CHRM2-TRAN,CHRM2-PROT,internal link,Gene-TRAN-Gene-PROT
CHRM3-TRAN,CHRM3-PROT,internal link,Gene-TRAN-Gene-PROT
CHRM5-TRAN,CHRM5-PROT,internal link,Gene-TRAN-Gene-PROT
CHRNA7-TRAN,CHRNA7-PROT,internal link,Gene-TRAN-Gene-PROT
CHUK-TRAN,CHUK-PROT,internal link,Gene-TRAN-Gene-PROT
CIR1-TRAN,CIR1-PROT,internal link,Gene-TRAN-Gene-PROT
CISH-TRAN,CISH-PROT,internal link,Gene-TRAN-Gene-PROT
CLEC1B-TRAN,CLEC1B-PROT,internal link,Gene-TRAN-Gene-PROT
CLEC4D-TRAN,CLEC4D-PROT,internal link,Gene-TRAN-Gene-PROT
CLEC4E-TRAN,CLEC4E-PROT,internal link,Gene-TRAN-Gene-PROT
CLEC4M-TRAN,CLEC4M-PROT,internal link,Gene-TRAN-Gene-PROT
CLEC6A-TRAN,CLEC6A-PROT,internal link,Gene-TRAN-Gene-PROT
CLEC7A-TRAN,CLEC7A-PROT,internal link,Gene-TRAN-Gene-PROT
CLIP1-TRAN,CLIP1-PROT,internal link,Gene-TRAN-Gene-PROT
CNGA1-TRAN,CNGA1-PROT,internal link,Gene-TRAN-Gene-PROT
CNGA2-TRAN,CNGA2-PROT,internal link,Gene-TRAN-Gene-PROT
CNGA3-TRAN,CNGA3-PROT,internal link,Gene-TRAN-Gene-PROT
CNGA4-TRAN,CNGA4-PROT,internal link,Gene-TRAN-Gene-PROT
CNGB1-TRAN,CNGB1-PROT,internal link,Gene-TRAN-Gene-PROT
CNGB3-TRAN,CNGB3-PROT,internal link,Gene-TRAN-Gene-PROT
CNR1-TRAN,CNR1-PROT,internal link,Gene-TRAN-Gene-PROT
CNTF-TRAN,CNTF-PROT,internal link,Gene-TRAN-Gene-PROT
CNTFR-TRAN,CNTFR-PROT,internal link,Gene-TRAN-Gene-PROT
COL1A1-TRAN,COL1A1-PROT,internal link,Gene-TRAN-Gene-PROT
COL1A2-TRAN,COL1A2-PROT,internal link,Gene-TRAN-Gene-PROT
COL2A1-TRAN,COL2A1-PROT,internal link,Gene-TRAN-Gene-PROT
COL3A1-TRAN,COL3A1-PROT,internal link,Gene-TRAN-Gene-PROT
COL4A1-TRAN,COL4A1-PROT,internal link,Gene-TRAN-Gene-PROT
COL4A2-TRAN,COL4A2-PROT,internal link,Gene-TRAN-Gene-PROT
COL4A3-TRAN,COL4A3-PROT,internal link,Gene-TRAN-Gene-PROT
COL4A4-TRAN,COL4A4-PROT,internal link,Gene-TRAN-Gene-PROT
COL4A5-TRAN,COL4A5-PROT,internal link,Gene-TRAN-Gene-PROT
COL4A6-TRAN,COL4A6-PROT,internal link,Gene-TRAN-Gene-PROT
COL6A1-TRAN,COL6A1-PROT,internal link,Gene-TRAN-Gene-PROT
COL6A2-TRAN,COL6A2-PROT,internal link,Gene-TRAN-Gene-PROT
COL6A3-TRAN,COL6A3-PROT,internal link,Gene-TRAN-Gene-PROT
COL6A5-TRAN,COL6A5-PROT,internal link,Gene-TRAN-Gene-PROT
COL6A6-TRAN,COL6A6-PROT,internal link,Gene-TRAN-Gene-PROT
COL9A1-TRAN,COL9A1-PROT,internal link,Gene-TRAN-Gene-PROT
COL9A2-TRAN,COL9A2-PROT,internal link,Gene-TRAN-Gene-PROT
COL9A3-TRAN,COL9A3-PROT,internal link,Gene-TRAN-Gene-PROT
COMP-TRAN,COMP-PROT,internal link,Gene-TRAN-Gene-PROT
COP1-TRAN,COP1-PROT,internal link,Gene-TRAN-Gene-PROT
CPT1A-TRAN,CPT1A-PROT,internal link,Gene-TRAN-Gene-PROT
CPT1B-TRAN,CPT1B-PROT,internal link,Gene-TRAN-Gene-PROT
CPT1C-TRAN,CPT1C-PROT,internal link,Gene-TRAN-Gene-PROT
CPT2-TRAN,CPT2-PROT,internal link,Gene-TRAN-Gene-PROT
CREB1-TRAN,CREB1-PROT,internal link,Gene-TRAN-Gene-PROT
CREB3-TRAN,CREB3-PROT,internal link,Gene-TRAN-Gene-PROT
CREB3L1-TRAN,CREB3L1-PROT,internal link,Gene-TRAN-Gene-PROT
CREB3L2-TRAN,CREB3L2-PROT,internal link,Gene-TRAN-Gene-PROT
CREB3L3-TRAN,CREB3L3-PROT,internal link,Gene-TRAN-Gene-PROT
CREB3L4-TRAN,CREB3L4-PROT,internal link,Gene-TRAN-Gene-PROT
CREB5-TRAN,CREB5-PROT,internal link,Gene-TRAN-Gene-PROT
CREBBP-TRAN,CREBBP-PROT,internal link,Gene-TRAN-Gene-PROT
CRK-TRAN,CRK-PROT,internal link,Gene-TRAN-Gene-PROT
CRKL-TRAN,CRKL-PROT,internal link,Gene-TRAN-Gene-PROT
CRLF2-TRAN,CRLF2-PROT,internal link,Gene-TRAN-Gene-PROT
CRTC2-TRAN,CRTC2-PROT,internal link,Gene-TRAN-Gene-PROT
CSF1-TRAN,CSF1-PROT,internal link,Gene-TRAN-Gene-PROT
CSF1R-TRAN,CSF1R-PROT,internal link,Gene-TRAN-Gene-PROT
CSF2-TRAN,CSF2-PROT,internal link,Gene-TRAN-Gene-PROT
CSF2RA-TRAN,CSF2RA-PROT,internal link,Gene-TRAN-Gene-PROT
CSF2RB-TRAN,CSF2RB-PROT,internal link,Gene-TRAN-Gene-PROT
CSF3-TRAN,CSF3-PROT,internal link,Gene-TRAN-Gene-PROT
CSF3R-TRAN,CSF3R-PROT,internal link,Gene-TRAN-Gene-PROT
CSH1-TRAN,CSH1-PROT,internal link,Gene-TRAN-Gene-PROT
CSH2-TRAN,CSH2-PROT,internal link,Gene-TRAN-Gene-PROT
CSN2-TRAN,CSN2-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK1A1-TRAN,CSNK1A1-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK1A1L-TRAN,CSNK1A1L-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK1D-TRAN,CSNK1D-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK1E-TRAN,CSNK1E-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK1G1-TRAN,CSNK1G1-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK1G2-TRAN,CSNK1G2-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK1G3-TRAN,CSNK1G3-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK2A1-TRAN,CSNK2A1-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK2A2-TRAN,CSNK2A2-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK2A3-TRAN,CSNK2A3-PROT,internal link,Gene-TRAN-Gene-PROT
CSNK2B-TRAN,CSNK2B-PROT,internal link,Gene-TRAN-Gene-PROT
CTBP1-TRAN,CTBP1-PROT,internal link,Gene-TRAN-Gene-PROT
CTBP2-TRAN,CTBP2-PROT,internal link,Gene-TRAN-Gene-PROT
CTF1-TRAN,CTF1-PROT,internal link,Gene-TRAN-Gene-PROT
CTLA4-TRAN,CTLA4-PROT,internal link,Gene-TRAN-Gene-PROT
CTNNA1-TRAN,CTNNA1-PROT,internal link,Gene-TRAN-Gene-PROT
CTNNA2-TRAN,CTNNA2-PROT,internal link,Gene-TRAN-Gene-PROT
CTNNA3-TRAN,CTNNA3-PROT,internal link,Gene-TRAN-Gene-PROT
CTNNB1-TRAN,CTNNB1-PROT,internal link,Gene-TRAN-Gene-PROT
CTNNBIP1-TRAN,CTNNBIP1-PROT,internal link,Gene-TRAN-Gene-PROT
CTNND1-TRAN,CTNND1-PROT,internal link,Gene-TRAN-Gene-PROT
CTNND2-TRAN,CTNND2-PROT,internal link,Gene-TRAN-Gene-PROT
CTSB-TRAN,CTSB-PROT,internal link,Gene-TRAN-Gene-PROT
CTSD-TRAN,CTSD-PROT,internal link,Gene-TRAN-Gene-PROT
CUL1-TRAN,CUL1-PROT,internal link,Gene-TRAN-Gene-PROT
CUL3-TRAN,CUL3-PROT,internal link,Gene-TRAN-Gene-PROT
CX3CL1-TRAN,CX3CL1-PROT,internal link,Gene-TRAN-Gene-PROT
CX3CR1-TRAN,CX3CR1-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL1-TRAN,CXCL1-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL10-TRAN,CXCL10-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL11-TRAN,CXCL11-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL12-TRAN,CXCL12-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL13-TRAN,CXCL13-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL14-TRAN,CXCL14-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL16-TRAN,CXCL16-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL2-TRAN,CXCL2-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL3-TRAN,CXCL3-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL5-TRAN,CXCL5-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL6-TRAN,CXCL6-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL8-TRAN,CXCL8-PROT,internal link,Gene-TRAN-Gene-PROT
CXCL9-TRAN,CXCL9-PROT,internal link,Gene-TRAN-Gene-PROT
CXCR1-TRAN,CXCR1-PROT,internal link,Gene-TRAN-Gene-PROT
CXCR2-TRAN,CXCR2-PROT,internal link,Gene-TRAN-Gene-PROT
CXCR3-TRAN,CXCR3-PROT,internal link,Gene-TRAN-Gene-PROT
CXCR4-TRAN,CXCR4-PROT,internal link,Gene-TRAN-Gene-PROT
CXCR5-TRAN,CXCR5-PROT,internal link,Gene-TRAN-Gene-PROT
CXCR6-TRAN,CXCR6-PROT,internal link,Gene-TRAN-Gene-PROT
CXXC4-TRAN,CXXC4-PROT,internal link,Gene-TRAN-Gene-PROT
CYBA-TRAN,CYBA-PROT,internal link,Gene-TRAN-Gene-PROT
CYBB-TRAN,CYBB-PROT,internal link,Gene-TRAN-Gene-PROT
CYCS-TRAN,CYCS-PROT,internal link,Gene-TRAN-Gene-PROT
CYLD-TRAN,CYLD-PROT,internal link,Gene-TRAN-Gene-PROT
CYP17A1-TRAN,CYP17A1-PROT,internal link,Gene-TRAN-Gene-PROT
CYP27A1-TRAN,CYP27A1-PROT,internal link,Gene-TRAN-Gene-PROT
CYP7A1-TRAN,CYP7A1-PROT,internal link,Gene-TRAN-Gene-PROT
CYP8B1-TRAN,CYP8B1-PROT,internal link,Gene-TRAN-Gene-PROT
CYSLTR1-TRAN,CYSLTR1-PROT,internal link,Gene-TRAN-Gene-PROT
CYSLTR2-TRAN,CYSLTR2-PROT,internal link,Gene-TRAN-Gene-PROT
CYTH1-TRAN,CYTH1-PROT,internal link,Gene-TRAN-Gene-PROT
CYTH2-TRAN,CYTH2-PROT,internal link,Gene-TRAN-Gene-PROT
CYTH3-TRAN,CYTH3-PROT,internal link,Gene-TRAN-Gene-PROT
CYTH4-TRAN,CYTH4-PROT,internal link,Gene-TRAN-Gene-PROT
DAAM1-TRAN,DAAM1-PROT,internal link,Gene-TRAN-Gene-PROT
DAAM2-TRAN,DAAM2-PROT,internal link,Gene-TRAN-Gene-PROT
DAB2IP-TRAN,DAB2IP-PROT,internal link,Gene-TRAN-Gene-PROT
DAPP1-TRAN,DAPP1-PROT,internal link,Gene-TRAN-Gene-PROT
DAXX-TRAN,DAXX-PROT,internal link,Gene-TRAN-Gene-PROT
DBI-TRAN,DBI-PROT,internal link,Gene-TRAN-Gene-PROT
DCHS1-TRAN,DCHS1-PROT,internal link,Gene-TRAN-Gene-PROT
DCHS2-TRAN,DCHS2-PROT,internal link,Gene-TRAN-Gene-PROT
DCN-TRAN,DCN-PROT,internal link,Gene-TRAN-Gene-PROT
DDB2-TRAN,DDB2-PROT,internal link,Gene-TRAN-Gene-PROT
DDIT3-TRAN,DDIT3-PROT,internal link,Gene-TRAN-Gene-PROT
DDIT4-TRAN,DDIT4-PROT,internal link,Gene-TRAN-Gene-PROT
DDX3X-TRAN,DDX3X-PROT,internal link,Gene-TRAN-Gene-PROT
DEFB4A-TRAN,DEFB4A-PROT,internal link,Gene-TRAN-Gene-PROT
DEFB4B-TRAN,DEFB4B-PROT,internal link,Gene-TRAN-Gene-PROT
DEPDC5-TRAN,DEPDC5-PROT,internal link,Gene-TRAN-Gene-PROT
DEPTOR-TRAN,DEPTOR-PROT,internal link,Gene-TRAN-Gene-PROT
DHH-TRAN,DHH-PROT,internal link,Gene-TRAN-Gene-PROT
DHX33-TRAN,DHX33-PROT,internal link,Gene-TRAN-Gene-PROT
DHX58-TRAN,DHX58-PROT,internal link,Gene-TRAN-Gene-PROT
DIAPH1-TRAN,DIAPH1-PROT,internal link,Gene-TRAN-Gene-PROT
DISP1-TRAN,DISP1-PROT,internal link,Gene-TRAN-Gene-PROT
DKK1-TRAN,DKK1-PROT,internal link,Gene-TRAN-Gene-PROT
DKK2-TRAN,DKK2-PROT,internal link,Gene-TRAN-Gene-PROT
DKK4-TRAN,DKK4-PROT,internal link,Gene-TRAN-Gene-PROT
DLG1-TRAN,DLG1-PROT,internal link,Gene-TRAN-Gene-PROT
DLG2-TRAN,DLG2-PROT,internal link,Gene-TRAN-Gene-PROT
DLG3-TRAN,DLG3-PROT,internal link,Gene-TRAN-Gene-PROT
DLG4-TRAN,DLG4-PROT,internal link,Gene-TRAN-Gene-PROT
DLG5-TRAN,DLG5-PROT,internal link,Gene-TRAN-Gene-PROT
DLL1-TRAN,DLL1-PROT,internal link,Gene-TRAN-Gene-PROT
DLL3-TRAN,DLL3-PROT,internal link,Gene-TRAN-Gene-PROT
DLL4-TRAN,DLL4-PROT,internal link,Gene-TRAN-Gene-PROT
DNM1L-TRAN,DNM1L-PROT,internal link,Gene-TRAN-Gene-PROT
DOCK2-TRAN,DOCK2-PROT,internal link,Gene-TRAN-Gene-PROT
DOCK4-TRAN,DOCK4-PROT,internal link,Gene-TRAN-Gene-PROT
DRD1-TRAN,DRD1-PROT,internal link,Gene-TRAN-Gene-PROT
DRD2-TRAN,DRD2-PROT,internal link,Gene-TRAN-Gene-PROT
DRD5-TRAN,DRD5-PROT,internal link,Gene-TRAN-Gene-PROT
DTX1-TRAN,DTX1-PROT,internal link,Gene-TRAN-Gene-PROT
DTX2-TRAN,DTX2-PROT,internal link,Gene-TRAN-Gene-PROT
DTX3-TRAN,DTX3-PROT,internal link,Gene-TRAN-Gene-PROT
DTX3L-TRAN,DTX3L-PROT,internal link,Gene-TRAN-Gene-PROT
DTX4-TRAN,DTX4-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP1-TRAN,DUSP1-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP10-TRAN,DUSP10-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP16-TRAN,DUSP16-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP2-TRAN,DUSP2-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP3-TRAN,DUSP3-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP4-TRAN,DUSP4-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP5-TRAN,DUSP5-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP6-TRAN,DUSP6-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP7-TRAN,DUSP7-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP8-TRAN,DUSP8-PROT,internal link,Gene-TRAN-Gene-PROT
DUSP9-TRAN,DUSP9-PROT,internal link,Gene-TRAN-Gene-PROT
DVL1-TRAN,DVL1-PROT,internal link,Gene-TRAN-Gene-PROT
DVL2-TRAN,DVL2-PROT,internal link,Gene-TRAN-Gene-PROT
DVL3-TRAN,DVL3-PROT,internal link,Gene-TRAN-Gene-PROT
E2F4-TRAN,E2F4-PROT,internal link,Gene-TRAN-Gene-PROT
E2F5-TRAN,E2F5-PROT,internal link,Gene-TRAN-Gene-PROT
EBAG9-TRAN,EBAG9-PROT,internal link,Gene-TRAN-Gene-PROT
ECSIT-TRAN,ECSIT-PROT,internal link,Gene-TRAN-Gene-PROT
EDA-TRAN,EDA-PROT,internal link,Gene-TRAN-Gene-PROT
EDA2R-TRAN,EDA2R-PROT,internal link,Gene-TRAN-Gene-PROT
EDAR-TRAN,EDAR-PROT,internal link,Gene-TRAN-Gene-PROT
EDARADD-TRAN,EDARADD-PROT,internal link,Gene-TRAN-Gene-PROT
EDN1-TRAN,EDN1-PROT,internal link,Gene-TRAN-Gene-PROT
EDN2-TRAN,EDN2-PROT,internal link,Gene-TRAN-Gene-PROT
EDN3-TRAN,EDN3-PROT,internal link,Gene-TRAN-Gene-PROT
EDNRA-TRAN,EDNRA-PROT,internal link,Gene-TRAN-Gene-PROT
EDNRB-TRAN,EDNRB-PROT,internal link,Gene-TRAN-Gene-PROT
EEF2-TRAN,EEF2-PROT,internal link,Gene-TRAN-Gene-PROT
EEF2K-TRAN,EEF2K-PROT,internal link,Gene-TRAN-Gene-PROT
EFCAB7-TRAN,EFCAB7-PROT,internal link,Gene-TRAN-Gene-PROT
EFNA1-TRAN,EFNA1-PROT,internal link,Gene-TRAN-Gene-PROT
EFNA2-TRAN,EFNA2-PROT,internal link,Gene-TRAN-Gene-PROT
EFNA3-TRAN,EFNA3-PROT,internal link,Gene-TRAN-Gene-PROT
EFNA4-TRAN,EFNA4-PROT,internal link,Gene-TRAN-Gene-PROT
EFNA5-TRAN,EFNA5-PROT,internal link,Gene-TRAN-Gene-PROT
EGF-TRAN,EGF-PROT,internal link,Gene-TRAN-Gene-PROT
EGFR-TRAN,EGFR-PROT,internal link,Gene-TRAN-Gene-PROT
EGLN1-TRAN,EGLN1-PROT,internal link,Gene-TRAN-Gene-PROT
EGLN2-TRAN,EGLN2-PROT,internal link,Gene-TRAN-Gene-PROT
EGLN3-TRAN,EGLN3-PROT,internal link,Gene-TRAN-Gene-PROT
EGR1-TRAN,EGR1-PROT,internal link,Gene-TRAN-Gene-PROT
EGR2-TRAN,EGR2-PROT,internal link,Gene-TRAN-Gene-PROT
EGR3-TRAN,EGR3-PROT,internal link,Gene-TRAN-Gene-PROT
EHHADH-TRAN,EHHADH-PROT,internal link,Gene-TRAN-Gene-PROT
EI24-TRAN,EI24-PROT,internal link,Gene-TRAN-Gene-PROT
EIF4B-TRAN,EIF4B-PROT,internal link,Gene-TRAN-Gene-PROT
EIF4E-TRAN,EIF4E-PROT,internal link,Gene-TRAN-Gene-PROT
EIF4E1B-TRAN,EIF4E1B-PROT,internal link,Gene-TRAN-Gene-PROT
EIF4E2-TRAN,EIF4E2-PROT,internal link,Gene-TRAN-Gene-PROT
EIF4EBP1-TRAN,EIF4EBP1-PROT,internal link,Gene-TRAN-Gene-PROT
ELAVL1-TRAN,ELAVL1-PROT,internal link,Gene-TRAN-Gene-PROT
ELF5-TRAN,ELF5-PROT,internal link,Gene-TRAN-Gene-PROT
ELK1-TRAN,ELK1-PROT,internal link,Gene-TRAN-Gene-PROT
ELK4-TRAN,ELK4-PROT,internal link,Gene-TRAN-Gene-PROT
ELMO1-TRAN,ELMO1-PROT,internal link,Gene-TRAN-Gene-PROT
ELOB-TRAN,ELOB-PROT,internal link,Gene-TRAN-Gene-PROT
ELOC-TRAN,ELOC-PROT,internal link,Gene-TRAN-Gene-PROT
ENAH-TRAN,ENAH-PROT,internal link,Gene-TRAN-Gene-PROT
ENO1-TRAN,ENO1-PROT,internal link,Gene-TRAN-Gene-PROT
ENO2-TRAN,ENO2-PROT,internal link,Gene-TRAN-Gene-PROT
ENO3-TRAN,ENO3-PROT,internal link,Gene-TRAN-Gene-PROT
ENO4-TRAN,ENO4-PROT,internal link,Gene-TRAN-Gene-PROT
EP300-TRAN,EP300-PROT,internal link,Gene-TRAN-Gene-PROT
EPHA2-TRAN,EPHA2-PROT,internal link,Gene-TRAN-Gene-PROT
EPO-TRAN,EPO-PROT,internal link,Gene-TRAN-Gene-PROT
EPOR-TRAN,EPOR-PROT,internal link,Gene-TRAN-Gene-PROT
ERBB2-TRAN,ERBB2-PROT,internal link,Gene-TRAN-Gene-PROT
ERBB3-TRAN,ERBB3-PROT,internal link,Gene-TRAN-Gene-PROT
ERBB4-TRAN,ERBB4-PROT,internal link,Gene-TRAN-Gene-PROT
ERBIN-TRAN,ERBIN-PROT,internal link,Gene-TRAN-Gene-PROT
EREG-TRAN,EREG-PROT,internal link,Gene-TRAN-Gene-PROT
ESR1-TRAN,ESR1-PROT,internal link,Gene-TRAN-Gene-PROT
ESR2-TRAN,ESR2-PROT,internal link,Gene-TRAN-Gene-PROT
ESRRB-TRAN,ESRRB-PROT,internal link,Gene-TRAN-Gene-PROT
ETS1-TRAN,ETS1-PROT,internal link,Gene-TRAN-Gene-PROT
ETS2-TRAN,ETS2-PROT,internal link,Gene-TRAN-Gene-PROT
EVC-TRAN,EVC-PROT,internal link,Gene-TRAN-Gene-PROT
EVC2-TRAN,EVC2-PROT,internal link,Gene-TRAN-Gene-PROT
EVL-TRAN,EVL-PROT,internal link,Gene-TRAN-Gene-PROT
EXOC2-TRAN,EXOC2-PROT,internal link,Gene-TRAN-Gene-PROT
EXOC7-TRAN,EXOC7-PROT,internal link,Gene-TRAN-Gene-PROT
F2-TRAN,F2-PROT,internal link,Gene-TRAN-Gene-PROT
F2R-TRAN,F2R-PROT,internal link,Gene-TRAN-Gene-PROT
F2RL3-TRAN,F2RL3-PROT,internal link,Gene-TRAN-Gene-PROT
F3-TRAN,F3-PROT,internal link,Gene-TRAN-Gene-PROT
FABP1-TRAN,FABP1-PROT,internal link,Gene-TRAN-Gene-PROT
FABP3-TRAN,FABP3-PROT,internal link,Gene-TRAN-Gene-PROT
FABP4-TRAN,FABP4-PROT,internal link,Gene-TRAN-Gene-PROT
FADD-TRAN,FADD-PROT,internal link,Gene-TRAN-Gene-PROT
FADS2-TRAN,FADS2-PROT,internal link,Gene-TRAN-Gene-PROT
FARP2-TRAN,FARP2-PROT,internal link,Gene-TRAN-Gene-PROT
FAS-TRAN,FAS-PROT,internal link,Gene-TRAN-Gene-PROT
FASLG-TRAN,FASLG-PROT,internal link,Gene-TRAN-Gene-PROT
FASN-TRAN,FASN-PROT,internal link,Gene-TRAN-Gene-PROT
FAT4-TRAN,FAT4-PROT,internal link,Gene-TRAN-Gene-PROT
FBP1-TRAN,FBP1-PROT,internal link,Gene-TRAN-Gene-PROT
FBP2-TRAN,FBP2-PROT,internal link,Gene-TRAN-Gene-PROT
FBXO25-TRAN,FBXO25-PROT,internal link,Gene-TRAN-Gene-PROT
FBXO32-TRAN,FBXO32-PROT,internal link,Gene-TRAN-Gene-PROT
FBXW11-TRAN,FBXW11-PROT,internal link,Gene-TRAN-Gene-PROT
FCER1A-TRAN,FCER1A-PROT,internal link,Gene-TRAN-Gene-PROT
FCER1G-TRAN,FCER1G-PROT,internal link,Gene-TRAN-Gene-PROT
FCGR2B-TRAN,FCGR2B-PROT,internal link,Gene-TRAN-Gene-PROT
FFAR2-TRAN,FFAR2-PROT,internal link,Gene-TRAN-Gene-PROT
FGF1-TRAN,FGF1-PROT,internal link,Gene-TRAN-Gene-PROT
FGF10-TRAN,FGF10-PROT,internal link,Gene-TRAN-Gene-PROT
FGF16-TRAN,FGF16-PROT,internal link,Gene-TRAN-Gene-PROT
FGF17-TRAN,FGF17-PROT,internal link,Gene-TRAN-Gene-PROT
FGF18-TRAN,FGF18-PROT,internal link,Gene-TRAN-Gene-PROT
FGF19-TRAN,FGF19-PROT,internal link,Gene-TRAN-Gene-PROT
FGF2-TRAN,FGF2-PROT,internal link,Gene-TRAN-Gene-PROT
FGF20-TRAN,FGF20-PROT,internal link,Gene-TRAN-Gene-PROT
FGF21-TRAN,FGF21-PROT,internal link,Gene-TRAN-Gene-PROT
FGF22-TRAN,FGF22-PROT,internal link,Gene-TRAN-Gene-PROT
FGF23-TRAN,FGF23-PROT,internal link,Gene-TRAN-Gene-PROT
FGF3-TRAN,FGF3-PROT,internal link,Gene-TRAN-Gene-PROT
FGF4-TRAN,FGF4-PROT,internal link,Gene-TRAN-Gene-PROT
FGF5-TRAN,FGF5-PROT,internal link,Gene-TRAN-Gene-PROT
FGF6-TRAN,FGF6-PROT,internal link,Gene-TRAN-Gene-PROT
FGF7-TRAN,FGF7-PROT,internal link,Gene-TRAN-Gene-PROT
FGF8-TRAN,FGF8-PROT,internal link,Gene-TRAN-Gene-PROT
FGF9-TRAN,FGF9-PROT,internal link,Gene-TRAN-Gene-PROT
FGFR1-TRAN,FGFR1-PROT,internal link,Gene-TRAN-Gene-PROT
FGFR2-TRAN,FGFR2-PROT,internal link,Gene-TRAN-Gene-PROT
FGFR3-TRAN,FGFR3-PROT,internal link,Gene-TRAN-Gene-PROT
FGFR4-TRAN,FGFR4-PROT,internal link,Gene-TRAN-Gene-PROT
FGR-TRAN,FGR-PROT,internal link,Gene-TRAN-Gene-PROT
FHL1-TRAN,FHL1-PROT,internal link,Gene-TRAN-Gene-PROT
FLCN-TRAN,FLCN-PROT,internal link,Gene-TRAN-Gene-PROT
FLNA-TRAN,FLNA-PROT,internal link,Gene-TRAN-Gene-PROT
FLNB-TRAN,FLNB-PROT,internal link,Gene-TRAN-Gene-PROT
FLNC-TRAN,FLNC-PROT,internal link,Gene-TRAN-Gene-PROT
FLOT1-TRAN,FLOT1-PROT,internal link,Gene-TRAN-Gene-PROT
FLOT2-TRAN,FLOT2-PROT,internal link,Gene-TRAN-Gene-PROT
